make[1]: Entering directory '/home/luowen/Programing/ACMtasks/CPU2024'
make[1]: Leaving directory '/home/luowen/Programing/ACMtasks/CPU2024'
VCD info: dumpfile test.vcd opened for output.
       998 ffb00020 00058613
       999 ffb00024 00050593
      1000 ffb00028 fff00513
00000
00000000
0000** VVP Stop(0) **
** Flushing output streams.
** Current simulation time is 30461000 ticks.
[?2004h> ^Z[?2004l[?2004h[?2004hd56533
00000058 0016d693
0000005c 00165613
00000060 fe0696e3
0000004c 00c5e663
00000058 0016d693
0000005c 00165613
00000060 fe0696e3
0000004c 00c5e663
00000050 40c585b3
00000054 00d56533
00000058 0016d693
0000005c 00165613
00000060 fe0696e3
00000064 00008067
0000014a c0e3842a
0000014c ffa9c0e3
0000012c 852245a9
0000012e 37b58522
00000130 84e637b5
0000009c 00008293
000000a0 0005ca63
000000a4 00054c63
000000a8 f79ff0ef
00000020 00058613
00000024 00050593
00000028 fff00513
0000002c 02060c63
00000030 00100693
00000034 00b67a63
00000048 00000513
0000004c 00c5e663
00000058 0016d693
0000005c 00165613
00000060 fe0696e3
00000064 00008067
000000ac 00058513
000000b0 00028067
00000132 0c8584e6
00000134 0d330c85
00000136 01990d33
0000013a 03050513
0000013e fead0fa3
00000142 852245a9
00000144 8d228522
00000146 3dc18d22
00000148 842a3dc1
00000018 06054063
0000001c 0605c663
00000020 00058613
00000024 00050593
00000028 fff00513
0000002c 02060c63
00000030 00100693
00000034 00b67a63
00000038 00c05863
0000003c 00161613
00000040 00169693
00000044 feb66ae3
00000038 00c05863
0000003c 00161613
00000040 00169693
00000044 feb66ae3
00000038 00c05863
0000003c 00161613
00000040 00169693
00000044 feb66ae3
00000048 00000513
0000004c 00c5e663
00000058 0016d693
0000005c 00165613
00000060 fe0696e3
0000004c 00c5e663
00000050 40c585b3
00000054 00d56533
00000058 0016d693
0000005c 00165613
00000060 fe0696e3
0000004c 00c5e663
00000058 0016d693
0000005c 00165613
00000060 fe0696e3
0000004c 00c5e663
00000050 40c585b3
00000054 00d56533
00000058 0016d693
0000005c 00165613
00000060 fe0696e3
00000064 00008067
0000014a c0e3842a
0000014c ffa9c0e3
0000012c 852245a9
0000012e 37b58522
00000130 84e637b5
VCD info: dumpfile test.vcd opened for output.
00000000 00020137
00000004 0c8000ef
000000cc da56715d
000000ce c0cada56
000000d0 de4ec0ca
000000d2 dc52de4e
000000d4 d85adc52
000000d6 d65ed85a
000000d8 0793d65e
000000da 21400793
000000de c4a2c686
000000e0 c2a6c4a2
000000e2 d462c2a6
000000e4 d266d462
000000e6 d06ad266
000000e8 4711d06a
000000ea 0a934711
000000ec 21400a93
000000f0 46094585
000000f2 468d4609
000000f4 a023468d
000000f6 0007a023
000000fa 0007a223
000000fe 0007a423
00000102 0007a623
00000106 010a8b13
0000010a ca32c82e
0000010c cc36ca32
0000010e ce3acc36
00000110 0933ce3a
00000112 00e10933
00000116 0b9349a5
00000118 02d00b93
0000011c 00030a37
00000120 000aa403
00000124 4f634c01
00000126 0c044f63
0000012a 45a94c81
0000012c 852245a9
0000012e 37b58522
00000130 84e637b5
0000009c 00008293
000000a0 0005ca63
000000a4 00054c63
000000a8 f79ff0ef
00000020 00058613
00000024 00050593
00000028 fff00513
0000002c 02060c63
00000030 00100693
00000034 00b67a63
00000048 00000513
0000004c 00c5e663
00000058 0016d693
0000005c 00165613
00000060 fe0696e3
00000064 00008067
000000ac 00058513
000000b0 00028067
00000132 0c8584e6
00000134 0d330c85
00000136 01990d33
0000013a 03050513
0000013e fead0fa3
00000142 852245a9
00000144 8d228522
00000146 3dc18d22
00000148 842a3dc1
00000018 06054063
0000001c 0605c663
00000020 00058613
00000024 00050593
00000028 fff00513
0000002c 02060c63
00000030 00100693
00000034 00b67a63
00000038 00c05863
0000003c 00161613
00000040 00169693
00000044 feb66ae3
00000038 00c05863
0000003c 00161613
00000040 00169693
00000044 feb66ae3
00000038 00c05863
0000003c 00161613
00000040 00169693
00000044 feb66ae3
00000048 00000513
0000004c 00c5e663
00000058 0016d693
0000005c 00165613
00000060 fe0696e3
0000004c 00c5e663
00000050 40c585b3
00000054 00d56533
00000058 0016d693
0000005c 00165613
00000060 fe0696e3
0000004c 00c5e663
00000058 0016d693
0000005c 00165613
00000060 fe0696e3
0000004c 00c5e663
00000058 0016d693
0000005c 00165613
00000060 fe0696e3
00000064 00008067
0000014a c0e3842a
0000014c ffa9c0e3
0000012c 852245a9
0000012e 37b58522
00000130 84e637b5
0000009c 00008293
000000a0 0005ca63
000000a4 00054c63
000000a8 f79ff0ef
00000020 00058613
00000024 00050593
00000028 fff00513
0000002c 02060c63
00000030 00100693
00000034 00b67a63
00000048 00000513
0000004c 00c5e663
00000058 0016d693
0000005c 00165613
00000060 fe0696e3
00000064 00008067
000000ac 00058513
000000b0 00028067
00000132 0c8584e6
00000134 0d330c85
00000136 01990d33
0000013a 03050513
0000013e fead0fa3
00000142 852245a9
00000144 8d228522
00000146 3dc18d22
00000148 842a3dc1
00000018 06054063
0000001c 0605c663
00000020 00058613
00000024 00050593
00000028 fff00513
0000002c 02060c63
00000030 00100693
00000034 00b67a63
00000038 00c05863
0000003c 00161613
00000040 00169693
00000044 feb66ae3
00000038 00c05863
0000003c 00161613
00000040 00169693
00000044 feb66ae3
00000038 00c05863
0000003c 00161613
00000040 00169693
00000044 feb66ae3
00000048 00000513
0000004c 00c5e663
00000058 0016d693
0000005c 00165613
00000060 fe0696e3
0000004c 00c5e663
00000050 40c585b3
00000054 00d56533
00000058 0016d693
0000005c 00165613
00000060 fe0696e3
0000004c 00c5e663
00000058 0016d693
0000005c 00165613
00000060 fe0696e3
0000004c 00c5e663
00000050 40c585b3
00000054 00d56533
00000058 0016d693
0000005c 00165613
00000060 fe0696e3
00000064 00008067
0000014a c0e3842a
0000014c ffa9c0e3
0000012c 852245a9
0000012e 37b58522
00000130 84e637b5
0000009c 00008293
000000a0 0005ca63
000000a4 00054c63
000000a8 f79ff0ef
00000020 00058613
00000024 00050593
00000028 fff00513
0000002c 02060c63
00000030 00100693
00000034 00b67a63
00000048 00000513
0000004c 00c5e663
00000058 0016d693
0000005c 00165613
VCD info: dumpfile test.vcd opened for output.
00000000 00020137
00000004 0c8000ef
000000cc da56715d
000000ce c0cada56
000000d0 de4ec0ca
000000d2 dc52de4e
000000d4 d85adc52
000000d6 d65ed85a
000000d8 0793d65e
000000da 21400793
000000de c4a2c686
000000e0 c2a6c4a2
000000e2 d462c2a6
000000e4 d266d462
000000e6 d06ad266
000000e8 4711d06a
000000ea 0a934711
000000ec 21400a93
000000f0 46094585
000000f2 468d4609
000000f4 a023468d
000000f6 0007a023
000000fa 0007a223
000000fe 0007a423
00000102 0007a623
00000106 010a8b13
0000010a ca32c82e
0000010c cc36ca32
0000010e ce3acc36
00000110 0933ce3a
00000112 00e10933
00000116 0b9349a5
00000118 02d00b93
0000011c 00030a37
00000120 000aa403
00000124 4f634c01
00000126 0c044f63
0000012a 45a94c81
0000012c 852245a9
0000012e 37b58522
00000130 84e637b5
0000009c 00008293
000000a0 0005ca63
000000a4 00054c63
000000a8 f79ff0ef
00000020 00058613
00000024 00050593
00000028 fff00513
0000002c 02060c63
00000030 00100693
00000034 00b67a63
00000048 00000513
0000004c 00c5e663
00000058 0016d693
0000005c 00165613
00000060 fe0696e3
00000064 00008067
000000ac 00058513
000000b0 00028067
00000132 0c8584e6
00000134 0d330c85
00000136 01990d33
0000013a 03050513
0000013e fead0fa3
00000142 852245a9
00000144 8d228522
00000146 3dc18d22
00000148 842a3dc1
00000018 06054063
0000001c 0605c663
00000020 00058613
00000024 00050593
00000028 fff00513
0000002c 02060c63
00000030 00100693
00000034 00b67a63
00000038 00c05863
0000003c 00161613
00000040 00169693
00000044 feb66ae3
00000038 00c05863
0000003c 00161613
00000040 00169693
00000044 feb66ae3
00000038 00c05863
0000003c 00161613
00000040 00169693
00000044 feb66ae3
00000048 00000513
0000004c 00c5e663
00000058 0016d693
0000005c 00165613
00000060 fe0696e3
0000004c 00c5e663
00000050 40c585b3
00000054 00d56533
00000058 0016d693
0000005c 00165613
00000060 fe0696e3
0000004c 00c5e663
00000058 0016d693
0000005c 00165613
00000060 fe0696e3
0000004c 00c5e663
00000058 0016d693
0000005c 00165613
00000060 fe0696e3
00000064 00008067
0000014a c0e3842a
0000014c ffa9c0e3
0000012c 852245a9
0000012e 37b58522
00000130 84e637b5
0000009c 00008293
000000a0 0005ca63
000000a4 00054c63
000000a8 f79ff0ef
00000020 00058613
00000024 00050593
00000028 fff00513
0000002c 02060c63
00000030 00100693
00000034 00b67a63
00000048 00000513
0000004c 00c5e663
00000058 0016d693
0000005c 00165613
00000060 fe0696e3
00000064 00008067
000000ac 00058513
000000b0 00028067
00000132 0c8584e6
00000134 0d330c85
00000136 01990d33
0000013a 03050513
0000013e fead0fa3
00000142 852245a9
00000144 8d228522
00000146 3dc18d22
00000148 842a3dc1
00000018 06054063
0000001c 0605c663
00000020 00058613
00000024 00050593
00000028 fff00513
0000002c 02060c63
00000030 00100693
00000034 00b67a63
00000038 00c05863
0000003c 00161613
00000040 00169693
00000044 feb66ae3
00000038 00c05863
0000003c 00161613
00000040 00169693
00000044 feb66ae3
00000038 00c05863
0000003c 00161613
00000040 00169693
00000044 feb66ae3
00000048 00000513
0000004c 00c5e663
00000058 0016d693
0000005c 00165613
00000060 fe0696e3
0000004c 00c5e663
00000050 40c585b3
00000054 00d56533
00000058 0016d693
0000005c 00165613
00000060 fe0696e3
0000004c 00c5e663
00000058 0016d693
0000005c 00165613
00000060 fe0696e3
0000004c 00c5e663
00000050 40c585b3
00000054 00d56533
00000058 0016d693
0000005c 00165613
00000060 fe0696e3
00000064 00008067
0000014a c0e3842a
0000014c ffa9c0e3
0000012c 852245a9
0000012e 37b58522
00000130 84e637b5
0000009c 00008293
000000a0 0005ca63
000000a4 00054c63
000000a8 f79ff0ef
00000020 00058613
00000024 00050593
00000028 fff00513
0000002c 02060c63
00000030 00100693
00000034 00b67a63
00000048 00000513
0000004c 00c5e663
00000058 0016d693
0000005c 00165613
00c05863
0000003c 00161613
00000040 00169693
00000044 feb66ae3
00000048 00000513
0000004c 00c5e663
00000058 0016d693
0000005c 00165613
00000060 fe0696e3
0000004c 00c5e663
00000050 40c585b3
00000054 00d56533
00000058 0016d693
0000005c 00165613
00000060 fe0696e3
0000004c 00c5e663
00000058 0016d693
0000005c 00165613
00000060 fe0696e3
0000004c 00c5e663
00000050 40c585b3
00000054 00d56533
00000058 0016d693
0000005c 00165613
00000060 fe0696e3
00000064 00008067
0000014a c0e3842a
0000014c ffa9c0e3
0000012c 852245a9
0000012e 37b58522
00000130 84e637b5
0000009c 00008293
000000a0 0005ca63
000000a4 00054c63
000000a8 f79ff0ef
00000020 00058613
00000024 00050593
00000028 fff00513
0000002c 02060c63
00000030 00100693
00000034 00b67a63
00000048 00000513
0000004c 00c5e663
00000058 0016d693
0000005c 00165613
00000060 fe0696e3
00000064 00008067
000000ac 00058513
000000b0 00028067
[?2004l
[?2004l
** Continue **
** Continue **
